slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,signal_tf,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
160,SMA,44,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,24,76.83,18.86,1768.25,16.37,1.152,False,29.17,2.654,3.13,0.226,17.24,-2.68,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,False,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,24,76.83,18.86,1768.25,16.37,1.152,False,29.17,2.654,3.13,0.226,17.24,-2.68,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,True,True,4.0,1.0,True,4.0,W,2021-04-14,2026-04-02,6,40.46,13.27,1404.6,11.53,1.151,False,16.67,3.925,8.36,0.289,67.29,-3.43,67.29,-4.0,4,66.7,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,29,133.44,32.69,2334.39,28.49,1.148,False,34.48,2.849,3.87,0.252,17.3,-3.2,52.73,-6.97,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,False,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,29,133.44,32.69,2334.39,28.49,1.148,False,34.48,2.849,3.87,0.252,17.3,-3.2,52.73,-6.97,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,29,133.44,32.69,2334.39,28.49,1.148,False,34.48,2.849,3.87,0.252,17.3,-3.2,52.73,-6.97,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,False,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,29,133.44,32.69,2334.39,28.49,1.148,False,34.48,2.849,3.87,0.252,17.3,-3.2,52.73,-6.97,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,23,76.86,18.78,1768.6,16.37,1.147,False,30.43,2.657,3.27,0.231,17.24,-2.84,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,23,76.86,18.78,1768.6,16.37,1.147,False,30.43,2.657,3.27,0.231,17.24,-2.84,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,23,76.86,18.78,1768.6,16.37,1.147,False,30.43,2.657,3.27,0.231,17.24,-2.84,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,False,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,24,98.49,24.18,1984.91,21.3,1.135,False,29.17,2.598,4.12,0.223,22.99,-3.64,73.69,-8.0,2,8.3,VOO,2021_default,equity_quick
130,EMA,60,SMA,True,True,True,2.0,1.0,False,2.0,W,2021-04-14,2026-04-02,6,62.37,15.71,1623.75,13.88,1.132,False,50.0,3.183,11.36,0.388,33.13,-10.41,58.6,-13.88,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,29,180.08,44.2,2800.85,39.04,1.132,False,34.48,2.824,5.14,0.251,23.07,-4.3,70.3,-9.29,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,29,180.08,44.2,2800.85,39.04,1.132,False,34.48,2.824,5.14,0.251,23.07,-4.3,70.3,-9.29,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,29,180.08,44.2,2800.85,39.04,1.132,False,34.48,2.824,5.14,0.251,23.07,-4.3,70.3,-9.29,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,24,51.35,12.61,1513.55,11.18,1.128,False,29.17,2.654,2.09,0.226,11.49,-1.78,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,24,51.35,12.61,1513.55,11.18,1.128,False,29.17,2.654,2.09,0.226,11.49,-1.78,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,24,51.35,12.61,1513.55,11.18,1.128,False,29.17,2.654,2.09,0.226,11.49,-1.78,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,24,51.35,12.61,1513.55,11.18,1.128,False,29.17,2.654,2.09,0.226,11.49,-1.78,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,23,51.39,12.55,1513.86,11.18,1.123,False,30.43,2.657,2.18,0.231,11.49,-1.89,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,23,51.39,12.55,1513.86,11.18,1.123,False,30.43,2.657,2.18,0.231,11.49,-1.89,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,23,51.39,12.55,1513.86,11.18,1.123,False,30.43,2.657,2.18,0.231,11.49,-1.89,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,23,51.39,12.55,1513.86,11.18,1.123,False,30.43,2.657,2.18,0.231,11.49,-1.89,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
130,EMA,60,SMA,True,True,True,4.0,1.0,False,2.0,W,2021-04-14,2026-04-02,6,126.5,31.87,2265.03,28.43,1.121,False,50.0,3.967,24.01,0.423,64.2,-16.18,117.2,-27.0,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,24,80.39,19.73,1803.89,17.61,1.121,False,29.17,2.767,3.21,0.233,17.24,-2.57,55.27,-4.0,6,25.0,VOO,2021_default,equity_quick
160,SMA,60,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,25,54.81,13.45,1548.12,12.05,1.117,False,36.0,2.804,2.06,0.243,8.91,-1.79,33.84,-3.32,0,0.0,VOO,2021_default,equity_quick
160,SMA,60,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,25,54.81,13.45,1548.12,12.05,1.117,False,36.0,2.804,2.06,0.243,8.91,-1.79,33.84,-3.32,0,0.0,VOO,2021_default,equity_quick
160,SMA,60,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,25,54.81,13.45,1548.12,12.05,1.117,False,36.0,2.804,2.06,0.243,8.91,-1.79,33.84,-3.32,0,0.0,VOO,2021_default,equity_quick
160,SMA,60,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,25,54.81,13.45,1548.12,12.05,1.117,False,36.0,2.804,2.06,0.243,8.91,-1.79,33.84,-3.32,0,0.0,VOO,2021_default,equity_quick
160,SMA,60,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,25,54.81,13.45,1548.12,12.05,1.117,False,36.0,2.804,2.06,0.243,8.91,-1.79,33.84,-3.32,0,0.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,4.0,1.0,True,8.0,W,2021-04-14,2026-04-02,6,42.8,14.78,1427.98,13.3,1.111,False,33.33,3.113,9.61,0.279,42.47,-6.82,79.02,-8.0,3,50.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,23,79.76,19.49,1797.56,17.61,1.107,False,30.43,2.748,3.34,0.237,17.24,-2.75,55.27,-4.0,7,30.4,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,24,50.34,12.36,1503.44,11.18,1.105,False,29.17,2.598,2.06,0.223,11.49,-1.82,36.84,-4.0,2,8.3,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,29,86.63,21.22,1866.34,19.34,1.097,False,34.48,2.896,2.6,0.255,11.54,-2.1,35.15,-4.0,1,3.4,VOO,2021_default,equity_quick
160,EMA,44,SMA,True,True,False,4.0,1.0,False,2.0,W,2021-04-14,2026-04-02,5,114.87,27.57,2148.72,25.18,1.095,False,40.0,5.709,32.18,0.37,97.53,-11.39,186.51,-19.81,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,23,107.51,26.28,2075.1,24.39,1.078,False,30.43,2.776,4.48,0.239,22.99,-3.62,73.69,-4.0,13,56.5,VOO,2021_default,equity_quick
100,EMA,60,SMA,True,True,True,2.0,1.0,False,2.0,W,2021-04-14,2026-04-02,5,63.91,14.88,1639.12,13.88,1.072,False,60.0,3.516,13.78,0.432,32.09,-13.69,58.6,-13.88,0,0.0,VOO,2021_default,equity_quick
160,SMA,44,SMA,True,False,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,24,105.63,25.95,2056.34,24.39,1.064,False,29.17,2.733,4.25,0.231,22.99,-3.46,73.69,-4.0,12,50.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,2.0,1.0,True,8.0,W,2021-04-14,2026-04-02,5,24.62,8.5,1246.21,8.0,1.062,False,60.0,2.811,5.79,0.296,14.99,-8.0,39.51,-8.0,2,40.0,VOO,2021_default,equity_quick
160,EMA,20,SMA,True,True,True,2.0,1.0,False,2.0,W,2021-04-14,2026-04-02,5,67.18,16.12,1671.84,15.28,1.055,False,40.0,5.093,15.98,0.366,49.72,-6.51,93.26,-12.34,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,23,91.96,22.47,1919.55,21.3,1.055,False,30.43,2.475,4.17,0.22,22.99,-4.06,73.69,-8.0,3,13.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,29,131.96,32.39,2319.55,30.77,1.052,False,34.48,2.824,3.85,0.251,17.3,-3.23,52.73,-6.97,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,29,131.96,32.39,2319.55,30.77,1.052,False,34.48,2.824,3.85,0.251,17.3,-3.23,52.73,-6.97,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,29,131.96,32.39,2319.55,30.77,1.052,False,34.48,2.824,3.85,0.251,17.3,-3.23,52.73,-6.97,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,29,131.96,32.39,2319.55,30.77,1.052,False,34.48,2.824,3.85,0.251,17.3,-3.23,52.73,-6.97,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,29,85.38,20.91,1853.76,19.88,1.052,False,34.48,2.849,2.58,0.252,11.54,-2.13,35.15,-4.65,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,29,85.38,20.91,1853.76,19.88,1.052,False,34.48,2.849,2.58,0.252,11.54,-2.13,35.15,-4.65,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,29,85.38,20.91,1853.76,19.88,1.052,False,34.48,2.849,2.58,0.252,11.54,-2.13,35.15,-4.65,0,0.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,29,85.38,20.91,1853.76,19.88,1.052,False,34.48,2.849,2.58,0.252,11.54,-2.13,35.15,-4.65,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,23,47.95,11.72,1479.53,11.18,1.048,False,30.43,2.475,2.09,0.22,11.49,-2.03,36.84,-4.0,3,13.0,VOO,2021_default,equity_quick
200,EMA,60,SMA,True,True,True,2.0,1.0,True,12.0,W,2021-04-14,2026-04-02,5,53.0,13.61,1530.05,13.01,1.047,False,60.0,5.269,11.22,0.409,23.09,-6.57,58.6,-12.0,1,20.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,False,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,23,68.86,16.82,1688.62,16.37,1.028,False,30.43,2.424,3.08,0.216,17.24,-3.11,55.27,-8.0,1,4.3,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,29,86.32,21.19,1863.25,20.85,1.016,False,34.48,2.886,2.6,0.254,11.54,-2.1,35.15,-4.0,2,6.9,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,26,67.64,16.6,1676.43,16.37,1.014,False,26.92,2.381,2.69,0.201,17.24,-2.67,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,26,67.64,16.6,1676.43,16.37,1.014,False,26.92,2.381,2.69,0.201,17.24,-2.67,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,26,67.64,16.6,1676.43,16.37,1.014,False,26.92,2.381,2.69,0.201,17.24,-2.67,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,26,67.64,16.6,1676.43,16.37,1.014,False,26.92,2.381,2.69,0.201,17.24,-2.67,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,26,46.11,11.32,1461.07,11.18,1.012,False,26.92,2.381,1.79,0.201,11.49,-1.78,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,26,46.11,11.32,1461.07,11.18,1.012,False,26.92,2.381,1.79,0.201,11.49,-1.78,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,26,46.11,11.32,1461.07,11.18,1.012,False,26.92,2.381,1.79,0.201,11.49,-1.78,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,26,46.11,11.32,1461.07,11.18,1.012,False,26.92,2.381,1.79,0.201,11.49,-1.78,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,True,False,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,41,200.21,44.45,3002.09,44.03,1.01,False,24.39,2.702,4.02,0.212,26.16,-3.12,74.63,-12.0,1,2.4,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,True,False,3.0,1.0,True,4.0,W,2021-04-14,2026-04-02,5,33.01,7.92,1330.12,7.84,1.01,False,40.0,3.981,7.15,0.362,23.89,-4.0,41.59,-4.0,3,60.0,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,4.0,1.0,True,15.0,W,2021-04-14,2026-04-02,5,43.86,15.14,1438.61,15.0,1.009,False,60.0,2.998,11.99,0.309,29.98,-15.0,79.02,-15.0,2,40.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,26,72.23,17.73,1722.28,17.61,1.007,False,26.92,2.506,2.79,0.209,17.24,-2.53,55.27,-4.0,7,26.9,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,26,87.33,21.44,1873.28,21.3,1.006,False,26.92,2.381,3.59,0.201,22.99,-3.56,73.69,-9.24,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,26,87.33,21.44,1873.28,21.3,1.006,False,26.92,2.381,3.59,0.201,22.99,-3.56,73.69,-9.24,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,26,87.33,21.44,1873.28,21.3,1.006,False,26.92,2.381,3.59,0.201,22.99,-3.56,73.69,-9.24,0,0.0,VOO,2021_default,equity_quick
160,EMA,20,SMA,True,False,True,3.0,1.0,True,4.0,W,2021-04-14,2026-04-02,7,40.37,10.17,1403.71,10.11,1.006,False,28.57,3.612,6.89,0.28,33.34,-3.69,62.25,-4.0,4,57.1,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,True,True,3.0,1.0,True,4.0,W,2021-04-14,2026-04-02,8,34.05,10.15,1340.54,10.11,1.004,False,25.0,2.656,4.65,0.299,29.83,-3.74,30.57,-4.0,5,62.5,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,True,False,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,49,150.83,33.49,2508.34,33.41,1.002,False,18.37,2.614,2.58,0.192,22.75,-1.96,64.14,-4.0,10,20.4,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-02,31,72.05,16.35,1720.5,16.37,0.999,False,32.26,2.282,2.35,0.191,12.97,-2.71,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,3.0,1.0,True,8.0,D,2021-04-14,2026-04-02,31,72.05,16.35,1720.5,16.37,0.999,False,32.26,2.282,2.35,0.191,12.97,-2.71,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-02,31,72.05,16.35,1720.5,16.37,0.999,False,32.26,2.282,2.35,0.191,12.97,-2.71,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,3.0,1.0,True,15.0,D,2021-04-14,2026-04-02,31,72.05,16.35,1720.5,16.37,0.999,False,32.26,2.282,2.35,0.191,12.97,-2.71,55.27,-6.93,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,31,93.69,21.26,1936.95,21.3,0.998,False,32.26,2.282,3.13,0.191,17.29,-3.61,73.69,-9.24,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,31,93.69,21.26,1936.95,21.3,0.998,False,32.26,2.282,3.13,0.191,17.29,-3.61,73.69,-9.24,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,31,93.69,21.26,1936.95,21.3,0.998,False,32.26,2.282,3.13,0.191,17.29,-3.61,73.69,-9.24,0,0.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,26,45.13,11.08,1451.31,11.18,0.991,False,26.92,2.336,1.77,0.198,11.49,-1.81,36.84,-4.0,2,7.7,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,31,48.74,11.06,1487.45,11.18,0.989,False,32.26,2.282,1.57,0.191,8.65,-1.8,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,31,48.74,11.06,1487.45,11.18,0.989,False,32.26,2.282,1.57,0.191,8.65,-1.8,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,31,48.74,11.06,1487.45,11.18,0.989,False,32.26,2.282,1.57,0.191,8.65,-1.8,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,31,48.74,11.06,1487.45,11.18,0.989,False,32.26,2.282,1.57,0.191,8.65,-1.8,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,25,70.07,17.21,1700.7,17.61,0.978,False,28.0,2.445,2.85,0.21,17.24,-2.74,55.27,-4.0,8,32.0,VOO,2021_default,equity_quick
130,EMA,44,SMA,True,False,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,26,84.77,20.81,1847.71,21.3,0.977,False,26.92,2.336,3.54,0.198,22.99,-3.63,73.69,-8.0,2,7.7,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,True,False,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,41,195.98,43.52,2959.82,44.82,0.971,False,24.39,2.668,3.99,0.21,26.16,-3.16,74.63,-13.24,0,0.0,VOO,2021_default,equity_quick
100,SMA,44,SMA,True,True,False,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,41,195.98,43.52,2959.82,44.82,0.971,False,24.39,2.668,3.99,0.21,26.16,-3.16,74.63,-13.24,0,0.0,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,4.0,1.0,True,8.0,D,2021-04-14,2026-04-02,31,91.05,20.66,1910.5,21.3,0.97,False,32.26,2.244,3.09,0.188,17.29,-3.67,73.69,-8.0,2,6.5,VOO,2021_default,equity_quick
100,EMA,44,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-02,31,47.75,10.83,1477.51,11.18,0.969,False,32.26,2.244,1.55,0.188,8.65,-1.84,36.84,-4.0,2,6.5,VOO,2021_default,equity_quick
200,EMA,20,SMA,True,False,True,3.0,1.0,True,12.0,W,2021-04-14,2026-04-02,5,33.65,11.62,1336.5,12.0,0.968,False,60.0,2.811,8.69,0.296,22.49,-12.0,59.27,-12.0,2,40.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,29,84.62,20.77,1846.25,21.57,0.963,False,34.48,2.824,2.57,0.251,11.54,-2.15,35.15,-4.65,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,29,84.62,20.77,1846.25,21.57,0.963,False,34.48,2.824,2.57,0.251,11.54,-2.15,35.15,-4.65,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,29,84.62,20.77,1846.25,21.57,0.963,False,34.48,2.824,2.57,0.251,11.54,-2.15,35.15,-4.65,0,0.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,29,84.62,20.77,1846.25,21.57,0.963,False,34.48,2.824,2.57,0.251,11.54,-2.15,35.15,-4.65,0,0.0,VOO,2021_default,equity_quick
130,SMA,20,SMA,True,True,True,2.0,1.0,True,15.0,W,2021-04-14,2026-04-02,5,48.37,14.41,1483.7,15.0,0.961,False,60.0,2.977,11.86,0.351,29.77,-15.0,66.42,-15.0,2,40.0,VOO,2021_default,equity_quick
130,SMA,44,SMA,True,False,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,25,95.37,23.44,1953.68,24.39,0.961,False,28.0,2.519,3.88,0.215,22.99,-3.55,73.69,-4.0,14,56.0,VOO,2021_default,equity_quick
160,EMA,60,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-02,29,97.24,23.87,1972.44,25.0,0.955,False,31.03,2.603,3.21,0.216,16.81,-2.91,52.73,-4.0,9,31.0,VOO,2021_default,equity_quick
160,SMA,60,SMA,True,False,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-02,25,71.14,17.46,1711.35,18.39,0.949,False,32.0,2.446,3.11,0.193,16.43,-3.16,67.68,-4.0,11,44.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,2.0,1.0,True,4.0,W,2021-04-14,2026-04-02,6,24.99,6.27,1249.94,6.67,0.939,False,33.33,3.113,4.8,0.279,21.23,-3.41,39.51,-4.0,3,50.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-02,53,142.03,33.86,2420.33,36.13,0.937,False,24.53,2.18,2.68,0.159,20.19,-3.01,87.15,-9.24,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,True,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-02,53,142.03,33.86,2420.33,36.13,0.937,False,24.53,2.18,2.68,0.159,20.19,-3.01,87.15,-9.24,0,0.0,VOO,2021_default,equity_quick
200,SMA,44,SMA,True,True,True,4.0,1.0,True,15.0,D,2021-04-14,2026-04-02,53,142.03,33.86,2420.33,36.13,0.937,False,24.53,2.18,2.68,0.159,20.19,-3.01,87.15,-9.24,0,0.0,VOO,2021_default,equity_quick
200,SMA,20,SMA,True,False,True,3.0,1.0,True,4.0,W,2021-04-14,2026-04-02,7,37.79,9.47,1377.93,10.11,0.937,False,28.57,3.451,6.46,0.275,31.85,-3.69,59.27,-4.0,4,57.1,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-02,26,42.69,10.46,1426.9,11.18,0.935,False,26.92,2.227,1.71,0.19,11.49,-1.9,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,False,True,2.0,1.0,True,8.0,D,2021-04-14,2026-04-02,26,42.69,10.46,1426.9,11.18,0.935,False,26.92,2.227,1.71,0.19,11.49,-1.9,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,False,True,2.0,1.0,True,12.0,D,2021-04-14,2026-04-02,26,42.69,10.46,1426.9,11.18,0.935,False,26.92,2.227,1.71,0.19,11.49,-1.9,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
200,EMA,44,SMA,True,False,True,2.0,1.0,True,15.0,D,2021-04-14,2026-04-02,26,42.69,10.46,1426.9,11.18,0.935,False,26.92,2.227,1.71,0.19,11.49,-1.9,36.84,-4.62,0,0.0,VOO,2021_default,equity_quick
