slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,leverage_long,leverage_short,sl_enable,sl_risk_pct,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
100,SMA,60,SMA,True,True,3.0,1.25,True,4.0,2022-01-01,2022-12-31,8,55.78,77.18,1557.82,10.43,7.398,False,37.5,3.865,7.16,0.35,25.77,-4.0,51.46,-4.0,5,62.5,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,4.0,1.25,True,4.0,2022-01-01,2022-12-31,8,55.78,77.18,1557.82,10.43,7.398,False,37.5,3.865,7.16,0.35,25.77,-4.0,51.46,-4.0,5,62.5,BTC-USD,bear_2022,quick
130,SMA,44,SMA,True,True,3.0,1.0,False,2.0,2022-01-01,2022-12-31,5,8.91,57.1,1089.11,7.72,7.393,False,60.0,2.216,1.95,0.253,5.93,-4.01,13.69,-7.72,0,0.0,BTC-USD,bear_2022,quick
130,SMA,44,SMA,True,True,3.0,1.0,True,12.0,2022-01-01,2022-12-31,5,8.91,57.1,1089.11,7.72,7.393,False,60.0,2.216,1.95,0.253,5.93,-4.01,13.69,-7.72,0,0.0,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,2.0,2.0,True,9.0,2022-01-01,2022-12-31,16,107.59,148.86,2075.94,23.68,6.287,False,37.5,2.893,6.13,0.316,24.98,-5.18,50.56,-9.0,4,25.0,BTC-USD,bear_2022,quick
130,SMA,44,SMA,True,True,4.0,1.25,False,2.0,2022-01-01,2022-12-31,5,10.07,64.51,1100.67,10.3,6.264,False,60.0,2.083,2.31,0.234,7.41,-5.34,17.12,-10.3,0,0.0,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,2.0,1.0,True,4.0,2022-01-01,2022-12-31,16,50.71,70.16,1507.1,12.78,5.489,False,37.5,2.778,3.0,0.308,12.49,-2.7,25.28,-4.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,3.0,1.0,True,4.0,2022-01-01,2022-12-31,16,50.71,70.16,1507.1,12.78,5.489,False,37.5,2.778,3.0,0.308,12.49,-2.7,25.28,-4.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,4.0,1.0,True,4.0,2022-01-01,2022-12-31,16,50.71,70.16,1507.1,12.78,5.489,False,37.5,2.778,3.0,0.308,12.49,-2.7,25.28,-4.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,2.0,2.0,True,9.0,2022-01-01,2022-12-31,8,76.52,105.87,1765.19,19.9,5.32,False,37.5,3.356,10.85,0.328,41.23,-7.37,82.33,-9.0,3,37.5,BTC-USD,bear_2022,quick
130,SMA,44,SMA,True,True,3.0,1.0,True,9.0,2022-01-01,2022-12-31,5,7.4,47.44,1074.04,9.0,5.271,False,60.0,1.912,1.7,0.209,5.93,-4.65,13.69,-9.0,1,20.0,BTC-USD,bear_2022,quick
130,SMA,44,SMA,True,True,4.0,1.0,True,9.0,2022-01-01,2022-12-31,5,7.4,47.44,1074.04,9.0,5.271,False,60.0,1.912,1.7,0.209,5.93,-4.65,13.69,-9.0,1,20.0,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,2.0,2.0,True,12.0,2022-01-01,2022-12-31,16,94.57,130.84,1945.7,25.18,5.195,False,37.5,2.603,5.77,0.292,24.98,-5.76,50.56,-12.0,2,12.5,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,2.0,1.0,True,4.0,2022-01-01,2022-12-31,8,39.12,54.13,1391.22,10.65,5.082,False,37.5,3.092,5.23,0.314,20.61,-4.0,41.17,-4.0,5,62.5,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,3.0,1.0,True,4.0,2022-01-01,2022-12-31,8,39.12,54.13,1391.22,10.65,5.082,False,37.5,3.092,5.23,0.314,20.61,-4.0,41.17,-4.0,5,62.5,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,4.0,1.0,True,4.0,2022-01-01,2022-12-31,8,39.12,54.13,1391.22,10.65,5.082,False,37.5,3.092,5.23,0.314,20.61,-4.0,41.17,-4.0,5,62.5,BTC-USD,bear_2022,quick
100,SMA,44,SMA,True,True,2.0,2.0,True,6.0,2022-01-01,2022-12-31,12,78.14,108.11,1781.39,22.23,4.862,False,33.33,3.368,7.3,0.266,31.15,-4.63,89.03,-6.0,6,50.0,BTC-USD,bear_2022,quick
